Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
0.48830956,18.499018572532165,2.782712666039152,1.7589043125130683,0.0,2010-05-22,1.8880757069898564,0.48830956
1.3028184,18.508382927918195,1.5890412276894172,1.204349134082784,0.0,2010-05-23,1.2921407042669506,1.3028184
-1.6653345e-13,18.51774728330422,0.0,0.910553528232697,0.0,2010-05-24,0.9764347067846627,0.0
2.3001237,18.527111638690247,2.3001237,0.0,0.0,2010-05-25,0.0,2.3001237
2.2215369,18.83119120656643,2.2328489670802627,1.114046030767546,0.0,2010-05-26,1.174765602152191,2.2215369
13.274479,19.135270774442617,13.234512465938352,1.1153573462835344,0.0,2010-05-27,1.1574581548583767,13.274479
16.019497,19.439350342318804,23.677504111092784,2.7585792593698537,0.0,2010-05-28,2.8179260954757153,16.019497
8.715254,19.743429910194987,24.876118186141966,3.747488499675405,0.0,2010-05-29,3.769151425275412,8.715254
0.4574924,20.047509478071174,17.56990387090562,3.900331130118435,0.0,2010-05-30,3.8633755851179132,0.4574924
-1.6653345e-13,20.35158904594736,10.99545550667554,3.3276126242297672,0.0,2010-05-31,3.2468357400003116,0.0
-8.326673e-14,20.655668613823543,5.7551909695853265,2.671748758667717,0.0,2010-06-01,2.568515778422497,0.0
0.1920844,20.95974818169973,2.127621814028248,1.961397765373392,0.0,2010-06-02,1.8582557901836863,0.1920844
4.8373165,21.157595773127696,4.63125819450395,1.2038247799268125,0.0,2010-06-03,1.1298553395974853,4.8373165
0.06096233,21.35544336455566,1.2325598469406267,1.7927008949943584,0.0,2010-06-04,1.6669597825689646,0.06096233
0.12246757,21.553290955983627,0.0,0.9333990307363591,0.0,2010-06-05,0.8599627364975624,0.12246757
0.0058043576,21.751138547411593,0.0058043576,0.0,0.0,2010-06-06,0.0,0.0058043576
0.682761,21.94898613883956,0.5643225908258668,0.06522908564848223,0.0,2010-06-07,0.059013681125650856,0.682761
5.338279,22.146833730267527,4.671742938608258,0.648970729593742,0.0,2010-06-08,0.5818879226238676,5.338279
0.79724807,22.344681321695493,1.9108371011227212,1.8839240059591797,0.0,2010-06-09,1.6742299015263569,0.79724807
-8.326673e-14,22.54252891312346,0.0,1.2155258913421523,0.0,2010-06-10,1.0707484581700935,0.0
0.15740769,22.49636571648003,0.15740769,0.0,0.0,2010-06-11,0.0,0.15740769
0.12074398,22.4502025198366,0.0,0.34744253251096013,0.0,2010-06-12,0.30731842443953794,0.12074398
1.38896,22.404039323193174,1.38896,0.0,0.0,2010-06-13,0.0,1.38896
0.13984288,22.357876126549744,0.0,1.027839162725982,0.0,2010-06-14,0.9128942983719418,0.13984288
0.017794812,22.311712929906317,0.017794812,0.0,0.0,2010-06-15,0.0,0.017794812
0.008237076,22.265549733262887,0.0,0.11585902526458021,0.0,2010-06-16,0.1033290239961648,0.008237076
3.4221752,22.21938653661946,3.4221752,0.0,0.0,2010-06-17,0.0,3.4221752
40.115494,22.173223339976033,40.50469756971321,1.600035790829908,0.0,2010-06-18,1.4329358394568823,40.115494
9.769888,22.535321312785268,39.7502333026571,5.5945633728104385,0.0,2010-06-19,4.929788894245668,9.769888
2.2255008,22.8974192855945,31.46080653431581,5.631267057864107,0.0,2010-06-20,4.883660510477183,2.2255008
0.5580859,23.259517258403733,22.585150663900848,5.089034194456659,0.0,2010-06-21,4.344707575958305,0.5580859
0.14200047,23.621615231212967,14.667012023773808,4.378958538850958,0.0,2010-06-22,3.681180571276083,0.14200047
-8.326673e-14,23.9837132040222,8.117578684247285,3.5829190189367366,0.0,2010-06-23,2.966514320589787,0.0
0.011186684,24.345811176831432,3.2160863456659046,2.7057473946081956,0.0,2010-06-24,2.2069316279731845,0.011186684
9.354365,24.707909149640663,9.452911040003638,1.7284212296289911,0.0,2010-06-25,1.3891190760332761,9.354365
0.63831794,25.070007122449898,4.7030075940269,3.0066784776918207,0.0,2010-06-26,2.3815429082849175,0.63831794
-8.326673e-14,25.082122862964177,0.9013973654685312,2.121787453258504,0.0,2010-06-27,1.6798227752998647,0.0
0.7682167,25.094238603478455,0.004841310716919844,0.9293555811140094,0.0,2010-06-28,0.735417173637602,0.7682167
2.4228983,25.106354343992734,2.305701539716318,0.0681420003631994,0.0,2010-06-29,0.053896070637402746,2.4228983
15.46744,25.118470084507013,15.109152659400262,1.4877997272331887,0.0,2010-06-30,1.1761891530828665,15.46744
5.0160017,25.130585825021292,13.303842692333149,3.8104161863769996,0.0,2010-07-01,3.010895480690115,5.0160017
0.0,25.142701565535567,6.9012874720492094,3.5772577818891973,0.0,2010-07-02,2.825297438394742,0.0
0.536411,25.154817306049846,2.825088284229264,2.57772137433909,0.0,2010-07-03,2.034888813480856,0.536411
2.9518356,25.166933046564125,2.824935883683839,1.650046000862813,0.0,2010-07-04,1.301941999682612,2.9518356
0.38749403,25.156776715950357,0.26118740949816477,1.6493356218740771,0.0,2010-07-05,1.3019068823115973,0.38749403
0.47877482,25.14662038533659,0.0,0.5013089875695667,0.0,2010-07-06,0.3958692280272601,0.47877482
0.113749616,25.136464054722822,0.113749616,0.0,0.0,2010-07-07,0.0,0.113749616
