Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
1.6653345e-13,5.667168646745606,19.971883876632386,0.6499679325724949,0.0,2008-02-17,2.6417976528525373,1.6653345e-13
1.6653345e-13,5.79201017137982,16.908619829898488,0.6154966633845519,0.0,2008-02-18,2.447767383349512,1.6653345e-13
1.6653345e-13,5.726052096503675,14.09649795771169,0.5598816654218102,0.0,2008-02-19,2.2522402067651544,1.6653345e-13
3.0561764,5.66009402162753,14.59091381880122,0.5053195873357602,0.0,2008-02-20,2.0564409515747117,3.0561764
4.24954,5.594135946751384,16.240146230796405,0.5081139675097198,0.0,2008-02-21,2.092193620495093,4.24954
0.353311,5.528177871875238,13.856445230510833,0.5297413170120153,0.0,2008-02-22,2.2072706832735585,0.353311
0.41508237,5.462219796999093,11.74918782003656,0.48348383432377356,0.0,2008-02-23,2.0388559461504996,0.41508237
1.6653345e-13,5.396261722122947,9.431925436141114,0.4398289374025112,0.0,2008-02-24,1.8774334464931022,1.6653345e-13
0.00095112715,5.330303647246803,7.361482417456449,0.3892593025945841,0.0,2008-02-25,1.6821348432400816,0.00095112715
4.920534,5.264345572370657,10.456296586820713,0.3396361434777971,0.0,2008-02-26,1.4860836871579388,4.920534
3.0920715,5.269914124342935,11.372032361130513,0.40520925475532765,0.0,2008-02-27,1.771126470934872,3.0920715
0.10693074,5.275482676315215,9.208881740821882,0.4230270275021617,0.0,2008-02-28,1.84705433280647,0.10693074
7.6963243,5.2810512282874935,14.862004323319317,0.38107521141268147,0.0,2008-02-29,1.6621265060898838,7.6963243
14.334185,5.286619780259772,23.665841720476593,0.484622573149752,2.9341849999999994,2008-03-01,2.1115400296929714,11.4
4.4398456,5.292188332232049,24.82896559930515,0.6121856421995351,0.0,2008-03-02,2.664536078971906,4.4398456
9.031988,5.297756884204329,30.504016041170857,0.6277087879884958,0.0,2008-03-03,2.729228770145798,9.031988
7.7989993,5.303325436176609,34.581431471801366,0.6964880341352989,0.0,2008-03-04,3.0250958352341923,7.7989993
1.806265,5.3088939881488875,32.42440404401887,0.742356315168581,0.0,2008-03-05,3.22093611261391,1.806265
0.0,5.4526075010161374,28.567248462351188,0.7382902089390583,0.0,2008-03-06,3.1188653727286244,0.0
0.24336709,5.5963210138833865,25.171877189260556,0.7112523189385249,0.0,2008-03-07,2.927486044152108,0.24336709
2.3015919,5.740034526750636,24.040665537764074,0.6847927879116369,0.0,2008-03-08,2.7480107635848454,2.3015919
0.4656869,5.883748039617886,21.13481424696415,0.685984307272501,0.0,2008-03-09,2.685553883527423,0.4656869
4.5057592,6.027461552485135,22.463648001779482,0.6589015624366831,0.0,2008-03-10,2.5180238827479866,4.5057592
6.0717077,6.171175065352385,25.243882732040372,0.6954963903890874,0.0,2008-03-11,2.595976579350023,6.0717077
22.305374,6.314888578219634,33.137494049149055,0.7544503079250304,10.905374,2008-03-12,2.7519383749662913,11.4
3.1062925,6.458602091086884,32.20674494168945,0.8840671047487564,0.0,2008-03-13,3.1529745027108476,3.1062925
6.9203176,6.5917889268593255,35.12914687710766,0.8895361056304039,0.0,2008-03-14,3.1083795589513894,6.9203176
0.29506952,6.724975762631766,31.23008479900175,0.9477884149023353,0.0,2008-03-15,3.2463431832035714,0.29506952
7.5278087,6.85816259840421,34.78566544370719,0.9113416739173428,0.0,2008-03-16,3.0608863813772187,7.5278087
11.056662,6.991349434176651,41.631393099744315,0.9805009932942446,0.0,2008-03-17,3.2304333506686307,11.056662
0.066065826,7.124536269949093,37.07033684237002,1.0930850250055988,0.0,2008-03-18,3.5340370583686997,0.066065826
1.4783677,7.257723105721535,34.163120311870244,1.0507527425965228,0.0,2008-03-19,3.33483148790325,1.4783677
3.035938,7.390909941493976,32.970442162362836,1.0272201893735966,0.0,2008-03-20,3.201395960133809,3.035938
25.282808,7.5240967772664185,40.19811004749424,1.0273150006530272,13.882807999999999,2008-03-21,3.145017114215573,11.4
3.4716475,7.79254905945432,39.0222737858741,1.1748143252573497,0.0,2008-03-22,3.472669436362792,3.4716475
2.778391,8.06100134164222,37.18178146506705,1.1973804148076672,0.0,2008-03-23,3.421502905999384,2.778391
3.3818228,8.32945362383012,36.01603759885719,1.2077261850610779,0.0,2008-03-24,3.33984048114878,3.3818228
5.7206993,8.59790590601802,37.22271775924713,1.2269518631982765,0.0,2008-03-25,3.28706727641178,5.7206993
1.7101035,8.866358188205922,34.30486076765189,1.2862819720823089,0.0,2008-03-26,3.3416785195129317,1.7101035
1.9542494,9.134810470393823,31.778853966331322,1.2722259286617246,0.0,2008-03-27,3.208030272658842,1.9542494
1.8399469,9.403262752581721,29.270663002817056,1.2604759341736522,0.0,2008-03-28,3.087661929340613,1.8399469
2.8535278,9.671715034769623,27.916634910701163,1.244247116297027,0.0,2008-03-29,2.9633087758188674,2.8535278
0.0967911,9.99238250776515,23.86405302192923,1.2554154090534004,0.0,2008-03-30,2.8939575797185326,0.0967911
1.1092942,10.313049980760677,21.099705684681137,1.1979704239423556,0.0,2008-03-31,2.6756711133057385,1.1092942
0.31738576,10.633717453756201,17.739684010935665,1.1614758557004037,0.0,2008-04-01,2.515931578045067,0.31738576
6.8839173,10.95438492675173,21.21957179880526,1.0971040249764106,0.0,2008-04-02,2.3069254871539955,6.8839173
4.801018,11.275052399747258,22.262502607006066,1.2350193093113715,0.0,2008-04-03,2.523067882487821,4.801018
0.5765396,11.595719872742784,18.95373142134371,1.3009828687559466,0.0,2008-04-04,2.584327916906409,0.5765396
6.2179956,11.916387345738311,21.553555748204207,1.2336127340377445,0.0,2008-04-05,2.3845585391017585,6.2179956
5.3186283,12.237054818733839,22.978437742914437,1.350900119524447,0.0,2008-04-06,2.5428461857653253,5.3186283
4.581631,12.57645535233645,23.500989878033252,1.4335253379321866,0.0,2008-04-07,2.6255535269489996,4.581631
0.06606778,12.915855885939065,19.42296060627456,1.4888575214319115,0.0,2008-04-08,2.6552395303267793,0.06606778
12.293755,13.255256419541679,27.01996832434005,1.3890974661062896,0.8937550000000005,2008-04-09,2.4138948158282223,11.4
