time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2008-06-18,15.875,63.625,10.279414,2.0509343,4.8589918e-05,0.3797326,50.68775473369492,285.87723
2008-06-19,15.875,63.625,14.365776,0.23184633,4.7335074e-05,0.37470472,51.40341680358957,287.6324
2008-06-20,15.875,63.625,10.895595,4.087699,4.802719e-05,0.37358776,52.11907887348422,287.1272
2008-06-21,15.875,63.625,11.835871,1.5358006,4.665269e-05,0.37272248,52.834740943378875,285.81265
2008-06-22,15.875,63.625,13.803279,0.7413922,4.5723646e-05,0.3671684,53.550403013273524,285.94345
2008-06-23,15.875,63.625,4.41845,10.112268,4.7980426e-05,0.3739936,54.26606508316817,284.68253
2008-06-24,15.875,63.625,6.3902307,8.361773,4.690016e-05,0.38982427,54.98172715306282,281.91083
2008-06-25,15.875,63.625,11.035826,0.61934316,4.422523e-05,0.38453412,55.69738922295747,282.1713
2008-06-26,15.875,63.625,7.4428105,0.730484,4.384254e-05,0.37783992,56.09872026575936,282.51047
2008-06-27,15.875,63.625,17.235765,-8.326673e-14,4.326773e-05,0.3746713,56.500051308561254,284.8031
2008-06-28,15.875,63.625,12.947809,0.063366175,4.2677333e-05,0.36828643,56.90138235136315,286.70538
2008-06-29,15.875,63.625,13.046148,-8.326673e-14,4.2260734e-05,0.36395434,57.30271339416504,287.50574
2008-06-30,15.875,63.625,11.924084,1.727624,4.1779833e-05,0.3631397,57.704044436966925,287.23862
2008-07-01,15.875,63.625,8.315218,2.645311,4.1859323e-05,0.36564904,58.10537547976882,285.06772
2008-07-02,15.875,63.625,15.115585,0.0,4.0797462e-05,0.3634648,58.50670652257071,287.57272
2008-07-03,15.875,63.625,15.156571,0.0,4.005713e-05,0.35589954,58.9080375653726,291.96188
2008-07-04,15.875,63.625,13.592656,0.016005985,3.947294e-05,0.35155258,58.22355272593321,293.25885
2008-07-05,15.875,63.625,8.128101,7.2829967,3.9833252e-05,0.3553025,57.53906788649382,286.0504
2008-07-06,15.875,63.625,10.565516,2.0250285,3.8622806e-05,0.36255008,56.854583047054426,283.70944
2008-07-07,15.875,63.625,8.769678,0.19133109,3.7725e-05,0.3558354,56.170098207615034,285.83832
2008-07-08,15.875,63.625,11.962963,0.31112617,3.723648e-05,0.35245416,55.48561336817564,288.08234
2008-07-09,15.875,63.625,11.860903,0.0049613924,3.6371875e-05,0.3478781,54.80112852873625,288.51788
2008-07-10,15.875,63.625,11.430404,0.0,3.583602e-05,0.3439693,54.11664368929686,285.0835
2008-07-11,15.875,63.625,7.350762,0.05942468,3.519266e-05,0.34090298,53.432158849857466,285.88058
2008-07-12,15.875,63.625,6.4193325,4.7896295,3.5183784e-05,0.34931272,54.01772481423836,286.86526
2008-07-13,15.875,63.625,10.5477915,4.11779,3.5054916e-05,0.3608982,54.60329077861927,287.21426
2008-07-14,15.875,63.625,12.659425,1.9504399,3.3917455e-05,0.3603751,55.188856743000166,288.54196
2008-07-15,15.875,63.625,8.819778,7.4370246,3.442274e-05,0.36272398,55.77442270738106,286.55005
2008-07-16,15.875,63.625,12.860226,3.0817997,3.306041e-05,0.36652654,56.35998867176197,284.90674
2008-07-17,15.875,63.625,12.5934,0.49231637,3.2069896e-05,0.36010647,56.945554636142866,285.28766
2008-07-18,15.875,63.625,9.256125,5.1012716,3.2588658e-05,0.36283803,57.53112060052377,284.43176
2008-07-19,15.875,63.625,12.354491,0.0007027219,3.115828e-05,0.3614072,58.11668656490467,286.6888
2008-07-20,15.875,63.625,8.982012,1.3135307,3.092027e-05,0.35866386,57.88039002153608,288.97653
2008-07-21,15.875,63.625,9.970247,0.65711784,3.0593492e-05,0.35802385,57.64409347816749,288.94846
2008-07-22,15.875,63.625,10.546146,0.009738627,2.9971501e-05,0.3526898,57.40779693479891,287.15533
2008-07-23,15.875,63.625,5.145822,1.4188155,2.960824e-05,0.35090107,57.17150039143032,287.6108
2008-07-24,15.875,63.625,6.825714,0.46871796,2.9191391e-05,0.35220173,56.93520384806173,290.38104
2008-07-25,15.875,63.625,14.929378,0.0,2.8688404e-05,0.3496767,56.69890730469315,292.65552
2008-07-26,15.875,63.625,14.645804,0.0,2.8176877e-05,0.34288764,56.46261076132456,294.15634
2008-07-27,15.875,63.625,13.3478565,0.074835666,2.759598e-05,0.33637834,56.226314217955974,294.04965
2008-07-28,15.875,63.625,8.103308,0.094632536,2.7089052e-05,0.33220628,55.113289919164444,291.4706
2008-07-29,15.875,63.625,12.010253,0.13973169,2.687734e-05,0.32990137,54.00026562037291,291.7278
2008-07-30,15.875,63.625,12.569927,0.005621775,2.6291838e-05,0.3250156,52.88724132158138,292.8244
2008-07-31,15.875,63.625,13.435152,0.016162604,2.5880248e-05,0.31898278,51.77421702278984,292.432
2008-08-01,15.875,63.625,3.680383,3.4566257,2.5901536e-05,0.32161322,50.66119272399831,286.96588
2008-08-02,15.875,63.625,2.2936134,0.23410182,2.5181696e-05,0.32850114,49.54816842520678,285.44238
2008-08-03,15.875,63.625,2.434381,0.5160309,2.4703206e-05,0.32533056,48.435144126415246,285.3806
2008-08-04,15.875,63.625,9.242591,0.0100497585,2.4367739e-05,0.32346463,47.322119827623716,284.3902
2008-08-05,15.875,63.625,5.4712815,0.034764953,2.4014393e-05,0.31763354,45.89578619709721,284.31238
2008-08-06,15.875,63.625,6.5603886,0.74388295,2.3803017e-05,0.31803456,44.4694525665707,286.07697
2008-08-07,15.875,63.625,9.036432,2.686177,2.3717832e-05,0.3212452,43.043118936044195,287.13766
2008-08-08,15.875,63.625,9.340926,3.1050713,2.3305594e-05,0.327067,41.61678530551769,286.22995
2008-08-09,15.875,63.625,7.1452622,2.1140049,2.283657e-05,0.32947716,40.19045167499118,284.82837
2008-08-10,15.875,63.625,9.954278,0.024745172,2.2511093e-05,0.32635605,38.764118044464674,285.17294
2008-08-11,15.875,63.625,2.4971118,9.105572,2.3565872e-05,0.33158734,37.33778441393817,284.75034
2008-08-12,15.875,63.625,8.082585,0.887013,2.1937954e-05,0.34635425,35.91145078341166,287.0621
2008-08-13,15.875,63.625,2.1551921,6.7043486,2.2676722e-05,0.3496244,35.99582929854039,285.72473
2008-08-14,15.875,63.625,5.553506,2.8055804,2.2067828e-05,0.36063606,36.08020781366913,286.00067
2008-08-15,15.875,63.625,7.0830407,0.0,2.090421e-05,0.35316816,36.16458632879787,283.896
2008-08-16,15.875,63.625,8.988654,0.0,2.0643407e-05,0.34695524,36.2489648439266,284.5771
2008-08-17,15.875,63.625,9.756076,0.24940926,2.0289011e-05,0.34275052,36.33334335905534,286.84692
2008-08-18,15.875,63.625,1.042418,13.932213,2.3397612e-05,0.35404974,36.417721874184075,284.0194
2008-08-19,15.875,63.625,5.448059,2.955938,2.0344747e-05,0.3747522,36.502100389312815,286.96295
2008-08-20,15.875,63.625,6.761903,5.1959233,2.0840587e-05,0.37631476,36.58647890444155,286.91946
2008-08-21,15.875,63.625,3.5968199,2.6167452,2.0202253e-05,0.3747777,35.55063710168556,286.0639
2008-08-22,15.875,63.625,4.5948887,0.27860484,1.9367786e-05,0.3674259,34.51479529892956,284.18597
2008-08-23,15.875,63.625,4.5183496,0.028947273,1.8992356e-05,0.35998195,33.478953496173574,283.4127
2008-08-24,15.875,63.625,7.7146487,0.0,1.888246e-05,0.35604116,32.443111693417585,284.99652
2008-08-25,15.875,63.625,7.099462,0.0,1.8748378e-05,0.35099253,31.407269890661592,285.3714
2008-08-26,15.875,63.625,0.45117667,3.076396,1.9139057e-05,0.35289994,30.3714280879056,283.8327
2008-08-27,15.875,63.625,1.3908533,10.045701,2.0695987e-05,0.3708534,29.33558628514961,284.0376
2008-08-28,15.875,63.625,0.23223647,28.878778,2.675756e-05,0.39580855,28.299744482393617,282.5823
2008-08-29,15.875,63.625,3.0790935,1.990145,1.8453396e-05,0.40055975,28.11099885514489,282.9019
2008-08-30,15.875,63.625,4.036844,0.3102556,1.7862909e-05,0.3903144,27.92225322789616,283.09308
2008-08-31,15.875,63.625,4.7791524,0.00034168595,1.7679926e-05,0.38327843,27.73350760064743,281.38165
2008-09-01,15.875,63.625,7.0751038,0.0,1.751557e-05,0.37837923,27.544761973398703,282.5029
2008-09-02,15.875,63.625,0.4963877,2.1786108,1.8011278e-05,0.37837815,27.35601634614997,281.13498
2008-09-03,15.875,63.625,1.24318,10.747173,2.0972328e-05,0.39421114,27.167270718901243,282.9153
2008-09-04,15.875,63.625,5.9859023,3.011318,1.78152e-05,0.40081272,26.978525091652514,282.80118
2008-09-05,15.875,63.625,3.281328,1.203812,1.737016e-05,0.39244738,26.789779464403786,281.96964
